id,url_legal,license,excerpt,target,standard_error
682b7a59a,,,"Edith was four years old, and had come the day before, for the first time in her life, to stay on a large farm. She had never seen young chickens, except in picture-books: so you can imagine how pleased she was at the thought of seeing real live ones.
She was soon in the farmyard, and after feeding the little things with meal and water,—hasty-pudding she called it,—she seemed to long so to pet them, that her kind grandmother said, ""Well, dear, hold up your apron, and I will put some of the chickens in; but you must handle them very gently.""
Edith was delighted, and begged to carry them into the house for mamma to see. Old mother-hen, who was busy scratching for the rest of her brood, did not at first notice what was going on. But, when she saw Edith walking off with some of her darlings, she began to spread her wings, and puff out her feathers, and scold in hen fashion.",0.845298282,0.498300429
108700fba,,,"They build their nests in the osier-beds, by the side of the river, but out of the reach of the water. These nests are compact, handsome structures, formed of osiers, or reeds.
Every pair of swans has its own walk, or district, within which no other swans are permitted to build. Every pair has a keeper appointed to take the entire charge of them.
The keeper receives a small sum for every cygnet that is reared; and it is his duty to see that the nest is not disturbed. Sometimes he helps these lordly birds by building the foundation of the nest for them.
Once a year, in August, the swans are counted and marked. This is called ""swan-upping,"" and a good time it used to be. In gayly decorated barges, with flags flying, and music playing, the city authorities came up the river to take up the swans and mark them.",-0.973264568,0.443895777
a603d1ba0,,,"Jack thought there never before had been such fortunate creatures as they were, and did not dream of separation from his dear friends. But one day a man came up with a rope, and, before the donkeys knew what he was doing, threw it over poor little Jack's neck, and tried to lead him away.
But Jack hadn't the least intention of going. Oh, dear, no! He planted his feet firmly on the ground, while the man pulled, and pulled, and pulled, but could not make him stir a step. At last the man gave up and went away; but he came back the next day with two more men.
Then, spite of Jack's firmness, his legs were bound, and he was laid in a wagon, and carried miles and miles away from all his dear companions.
His new home was a small farm where there were no friends for him at all. Jack soon grew so lonely, that he even felt anxious to scrape acquaintance with the hens and chickens.",0.213225724,0.500836017
a5d622faf,,,"I was a careless young cub, and one day, when at play on the river-side, I went too near the steep bank, fell over it, and went down splash into the water. It was very deep, and there was a strong current. I had never been taught to swim. I was in such a fright that I could not even cry for help.
The water was choking me, and I was nearly drowned, when a kind log came floating by to my rescue. It seemed like a friend sent from home. I scrambled to the top of it, bade good-by to my sister, who stood crying on the bank, and went drifting down the river.
Before long two queer-looking objects came toward me, paddling along in a sort of hollow log. Seeing plainly that they were not bears, I felt much afraid of them. My mother had often talked to me about some fierce creatures called ""men,"" and had told me always to keep out of their way.",1.256295400,0.594943353
776e8cdec,,,"On March 10, 1880, the elephant Hebe gave birth to the female calf America. Hebe is now twenty eight years old, and the father of the calf, Mandrie, thirty-two. Since the birth of the ""Baby,"" the mother has been in excellent health, except during about ten days, when she suffered from a slight indisposition, which soon left her.
When born the calf weighed 213½ lbs., and in April, 1881, weighed 900 lbs. A very fair year's growth on a milk diet. At the time I procured the samples both mother and calf were in fine health.
To obtain the milk was a matter of some difficulty. The calf was constantly sucking, nursing two or three times an hour, morning, noon, and night. The milk could be drawn from either of the two teats, but only in small quantity. The mother gave the fluid freely enough, apparently, to her infant, but sparingly to inquisitive man, so the ruse had to be resorted to of milking one teat while the calf was at the other.",-0.567859467,0.459423871
8f8e9fc41,,,"The child's mind has the receptive side, the sensibility, the most prominent. His senses are alert. He handles and examines objects about him. He sees more, and he learns more from the seeing, than he will in later years unless his perceptive powers are definitely trained and observation made a habit. His judgment and his will are weak. He reasons imperfectly. He chooses without appropriate motives. He needs the building up and development given by educational training. Nature points out the method.
Sensibility being the characteristic of his mind, we must appeal to him through his senses. We must use the concrete; through it we must act upon his weak will and immature judgment. From his natural curiosity we must develop attention. His naturally strong perceptive powers must be made yet stronger; they must be led in proper directions and fixed upon appropriate objects. He must be led to appreciate the relation between cause and effects--to associate together related facts--and to state what he knows in a definite, clear, and forcible manner.
Object lessons, conversational lessons, lessons on animals, lessons based on pictures and other devices, have been used to meet this demand of the child's mental make up.",-1.767337768,0.463573204
1b4f8e807,,,"Near the bottom of the shaft, branches are taken off to supply light to the principal roadways and to the haulage engine-room, the main cables being carried into one of the sections of the mine a distance of half-a-mile. After a careful inspection of the lamps at the pit bottom, the party were photographed in three groups, with the aid of the electric light, by Mr. Annan, of Glasgow, who may well be credited with the distinction of being the first to exercise his skill in the bowels of the earth. They were then led to the haulage engine-room and into the workings, where they witnessed the effects of the light. At the latter point, while, of course, the visitors were at a safe distance, a shot was fired, bringing down a large mass of coal. Having spent fully an hour below ground, the party returned to the surface.",-1.657961295,0.505131846
716f4548c,,,"The same Captain of Engineers has undertaken a series of very interesting experiments on the sensitiveness to light of one or two substances to which bitumen probably owes its sensitiveness, but which, contrary to what takes place with bitumen, are capable of rendering very beautiful half tones, both on polished zinc and on albumenized paper. These sensitive substances are extracted by dissolving marine glue or coal-tar in benzine. By exposure to light, both marine-glue and coal-tar turn of a sepia color, and, in a printing-frame, they render a visible image, which is not the case with bitumen; their solvents are in the order of their energy; chloroform, ether, benzine, turpentine, petroleum spirit, and alcohol. Of these solvents, benzine is the best adapted for reducing the substances to a fluid state, so as to enable them to flow over the zinc. The images obtained, which are permanent, and which are very much like those of the Daguerreotype, are fixed by means of the turpentine and petroleum spirit. They are washed with water, and then carefully dried. It is possible to obtain prints with half-tones in fatty ink by means of plates of zinc coated with marine-glue.",-3.038175323,0.548930231
d320d8fe5,,,"After searching through the house, Nellie ran out to the barn to look for the lost pet.
Sure enough, there was the kitten, not taking the least care of her necktie, just ready to pounce upon a big mouse.
Nellie's voice startled her so that she did not catch the mouse, after all. The nimble little rogue darted into a hole before kitty could even get her paw on his tail.
But the cherry bow was still safe and unsoiled. So, after giving pussy a lecture on her disobedience, Nellie took her into the house.
She met Belle at the door, and told her what a search she had made; while puss, cuddled in her arms, kept up a busy purring, as much as to say, ""I'm sorry you were displeased with me. I really thought you would praise me for trying to catch that big mouse; for I'm not much more than a kitten yet.""",-0.203507979,0.496119964
c94fad68a,,,"One day Susan had two little friends visit her,—Willy and Bessie Hill; and, as they had never seen a parrot, she proposed to take them to the bird-store. They were both delighted to go; and Bessie took her doll and her dog Snip with her.
In her right hand she carried a cake; and the first thing the parrot said as she went towards him was, ""Polly wants a cake.""
This made the little girl laugh. She laughed still more when the parrot took a piece of cake in his claw, and ate it, bit by bit, as nicely as she could herself.
But when Snip barked at the parrot, and the parrot barked too, she thought it was the funniest thing yet, and laughed till the tears came.
The parrot was so well pleased with his visitors, and talked so fast, that a boy with oranges to sell, came behind to listen. He was much astonished; for he too had never heard a bird speak before.
The children looked a little at the other birds and pets; but none interested them as much as the parrot.",1.275683999,0.619811110
73a49c286,,,"From the fire balloon invented by the Montgolfier Brothers, in 1782, to the superior hydrogen balloon of M.M. Charles and Robert, no material advancement has been made, except the employment of coal gas, first suggested by Mr. Green. The vast surface presented to the wind makes the balloon unmanageable in every breeze, and the aeronaut can do nothing but allow it to float along with the current. This is a difficulty which has been partly overcome, as was seen at the recent Paris Electrical Exhibition; but no one will ever be able to guide it in a direction opposite to a current of air. The aeronaut must ever content himself in being able to float in the direction of the current or at certain angles to its course; but to do this even is a matter which has not been successfully accomplished. An inflated balloon would ascend too high unless several hundred pounds of ballast were used to weight it down.",-1.484356036,0.544383406
9e1ad6cc3,,,"They lived in Sunland, a little town not many miles from Boston; and every morning Parley-voo would hurry down to give his father a kiss before he went away to his business in the city. Then, when the train went by, he would stand at the window, and wave his little white handkerchief, and then his father would wave back at him, as if to say, ""Good-by, once more, my dear little Parley-voo, good-by!""
But one morning he was so very sleepy, that he could not open his eyes when his nurse told him it was time to get up. He called the nurse a bonne, as they do in Paris. He pushed her away, and went to sleep again, and the first thing he heard was the train going by with a ""choo, choo, choo,"" and his father was gone without a kiss.
Then Parley-voo cried, and said it was his bonne's fault. He went to the window, and there he stood crying. He could not eat the nice breakfast that his nurse brought him, and would not let her dress him. So she went away, and shut the door, and left him to dress himself.",-0.583696639,0.444420969
eb0976baf,,,"Early one bright morning, three little girls who were spending the summer on their uncle's farm went out to gather wild flowers in the woods not far from the house. Just as they came to the edge of the wood, they heard the faint bleating of a lamb.
They listened, keeping very still, but could not make out where the sound came from. Then Mary, the eldest of the three, said, ""Let us each go a different way, and hunt till we find the poor little thing.""
They did so; and in a few minutes, Lulu the youngest called to the others, ""I've found it! I've found it! Come, Mollie and Bessie, come quick and help me; for the dear little lamb is hurt, and I'm afraid it will die.""
You may be sure that they all ran quickly, and it was well that they did; for the lamb had broken its leg, and could not have lived much longer if some one had not taken care of it. They found Lulu trying to help the poor creature; but she could do little except to soothe it.",0.800924596,0.506489105
9f9d452e8,,,"Jimmy's papa has about a hundred horses, as many cows, and a great many hundred sheep. He does not keep them in barns, or feed them with hay, but they roam over the hills, and feed on grass both in winter and summer.
Mr. Mason's house is five miles from any neighbor, and fifteen miles from town. There is no garden or fence round it, and there are no trees to be seen anywhere near. But there are wild flowers in abundance. One of them is a species of cactus. It bears beautiful yellow blossoms in summer, after which comes the fruit, a prickly pear, not good to eat. Another kind of cactus has crimson and scarlet blossoms, but no prickly pears.
Both of these plants are covered with sharp thorns and prickles. Jimmy thinks the blossoms are pretty; but he does not like to pick them.",0.940750978,0.525255475
0e96f2522,,,"The great advantages of this apparatus are as follows: 1. From the moment the lid is closed one can work by daylight. 2. The method of washing in moving water is combined with that of complete change of water. 3. The emulsion never comes in contact with metal. 4. Whoever wishes to prepare dry gelatine only requires, when the washing is over and the vessel perfectly emptied, to leave the emulsion to drip for a time, and then to lift out the sieve and its contents and place it in a suitable vessel with absolute alcohol. The latter should be changed once, and when sufficient water has been extracted the sieve should be withdrawn from the vessel and the emulsion allowed to dry spontaneously. In this way all trouble occasioned by changing from vessel to vessel is avoided, and there is no loss of material.",-1.989870433,0.495646291
53bc19945,,,"THIS house has no roof, no chimney, no windows, no front-door, no back-door. Yet it was once the home of a happy family; and, if you went near it, you would hear their sweet low voices from morning till night. Such was this little house when I visited it one fine day last summer.
To-day I called again. All was still. Not a voice did I hear. The roofless house was filled with snow. The walls looked dark and sad. The leaves that once cast lovely shadows about them were gone.
As I stood looking at the empty house, Ethel, who is very young but very wise, exclaimed, ""The family have gone south for the winter, but are sure to come back in the spring. There will be merry times here pretty soon.""
Just then a sharp gust of wind came, and the old house shook as if about to fall. Ethel stood ready to catch it.",-0.149306425,0.475507308
2356f0d62,,,"Quickly he opens the paper to its full extent, and places it on the floor carefully. He waits patiently for the bones that are to reward his obedience. When they have been put on the clean ""table-cloth,"" he begins his nice feast. Dinner over, Flash picks up the paper cloth, and carries it out of the room for the cook to burn.
Ethel says that Flash can tell time; for at just such a minute every day, the dog comes to his master, sits up straight, with his front paws drooping gracefully, and asks, in his dumb way, for something to eat. And when the time comes for his master to go down town to business, Flash is sure to give him a hint; for Flash is very punctual, you see, and does not approve of delay.
One day Flash brought an intimate friend, a red setter, and introduced him to his master. Flash stood wagging his tail, while the caller was politely caressed. Then the two dogs trotted off together, and Flash's playmate had a new name to put on his visiting list.",-0.584273721,0.446803431
b93784bb1,,,"We know well enough what forms the main material of thought with bees and flies, and that is visible objects. For you must think about something if you think at all; and you can hardly imagine a contemplative blow-fly setting itself down to reflect, like a Hindu devotee, on the syllable Om, or on the oneness of existence. Abstract ideas are not likely to play a large part in apian consciousness. A bee has a very perfect eye, and with this eye it can see not only form, but also colour, as Sir John Lubbock's experiments have shown us. The information which it gets through its eye, coupled with other ideas derived from touch, smell, and taste, no doubt makes up the main thinkable and knowable universe as it reveals itself to the apian intelligence. To ourselves and to bees alike the world is, on the whole, a coloured picture, with the notions of distance and solidity thrown in by touch and muscular effort; but sight undoubtedly plays the first part in forming our total conception of things generally.",-2.189230859,0.472631892
912846d5f,,,"Zip had a long, low body, covered with stiff yellowish hair. His nose was pointed, and his eyes were bright as buttons. His paws were regular little hands, and he used them just like hands.
He was very tame. He would climb up on Isabella's chair, and scramble to her shoulder. Then he would comb her hair with his fingers, pick at her ear-rings, and feel of her collar and pin and buttons.
Isabella's mother was quite ill, but sometimes was able to sit in her chair and eat her dinner from a tray on her lap. She liked to have Zip in her room; but, if left alone with her, Zip would jump up in the chair behind her, and try to crowd her off. He would reach around, too, under her arm, and steal things from her tray.",0.358703756,0.499052304
ac8a70925,,,"One day Lisa was alone in the house. Her sister had gone away to spend the day, and her father was out fishing. A heavy storm came up. It rocked the house, and blew the shutters to and fro; but Lisa never heeded it, for she was thinking of her father.
After the storm had ceased, she went to the door and looked out. An old fisherman was passing with his son. She asked him about her father. He pointed out the place where he had seen him before the storm, and said, ""I fear that your father's boat has been driven upon the rocks, for it is no longer to be seen.""
Without a moment's delay, Lisa tied on her hat, and hastened down to the shore. She got into a boat, and was pushing off, when an old sailor stopped her, and asked her where she was going.",1.177972616,0.527709665
0de5939cc,,,"MASTER BABY has been playing in the park all the morning. He has been chasing a butterfly. He did not catch the butterfly. But he has come home with two rosy cheeks and a good appetite.
Now he must have his dinner. Tie his bib around his neck. Seat him at the table. Give him some soup. Now cut him up some meat and potato, and let him feed himself.
He is a little awkward; but a hungry boy will soon learn how to handle a fork. Let him alone for that. It will not take long to teach him how to use a knife too.
Boys need a good deal of food to make them strong and hearty. Give them plenty of fresh air. Let the sun shine on them. Then they will be sure to eat with a relish.",-0.680406408,0.490024357
d57be9577,,,"In order to accumulate electricity for the production of light or motive power, the author has arranged secondary batteries, which differ from those of M.G. Planté. At the negative pole he uses a sheet of palladium, which, during the electrolysis, absorbs more than 900 times its volume of hydrogen. At the positive pole he uses a sheet of lead. The electrolyzed liquid is sulphuric acid at one tenth. This element is very powerful, even when of small dimensions. Another secondary element which has also given good results, is formed at the negative pole of a slender plate of sheet-iron. This plate absorbs more than 200 times its volume of hydrogen when electrolyzed in a solution of ammonium sulphate. The positive pole is formed of a plate of lead, pure or covered with a stratum of litharge, or pure oxide, or all these substances mixed. These metallic plates are immersed in a solution containing 50 per cent. of ammonium sulphate. Another arrangement is at the negative pole, sheet-iron; at the positive pole a cylinder of ferro-manganese. The electrolyzed liquid contains 40 per cent. ammonium sulphate.",-3.204948742,0.582303672
943325fa5,,,"The amount of woody fiber or cellulose is considerable for rice with its husk, but only slight for samples without husk. The seat of the mineral matter of the grain of rice is mainly in the husk, and as this ash is very valuable as nourishment for the yeast plant, it is an open question whether it would not be preferable to use for brewing purposes rice with its husk. The comparatively largest amount of fat is contained in maize; and as such oil is not desirable for brewing purposes, different recommendations have been advanced for freeing the grain from it. In the following table some of the mineral constituents of the three kinds of grain are compared with each other. These data refer to 100 parts of ash, and are taken from analysis given by Dr. Emil Wolf.
The excessive amount of ash in rice with its husk is very remarkable, and as this mineral matter consists to a great extent of phosphoric acid and potash, the larger part of it is soluble in water. Consequently on using rice with its husk for brewing purposes, the yeast will be provided with a considerable amount of nutritive substance.",-2.467111578,0.516999435
3b39139af,,,"The young man and the young woman talked and laughed together as they went along. They seemed to be very good friends. But what became of the infant in the carriage?
Poor child! She fell off the seat. Her head hung over the side of the carriage, just in front of the wheel, and there she lay shrieking for help.
I could not hear her shrieks, for I was a mile away; but the sight was enough for me. I seized my trumpet. ""Shipmate, ahoy!"" I shouted to the sailor-chap.
No answer. It was plain that the sailor-chap did not care in the slightest degree for that poor suffering child. Nobody offered to help her.
""Steer for the shore!"" I said to my helmsman. ""Bear down to the rescue!"" We landed as soon as we could, but not without some delay, and when we reached the place it was too late. Nurse, carriage, sailor-chap, and all were gone.",-0.247205703,0.474048160
fb13e084e,,,"It is now a well established fact that matter, per se, is inert, and that its energy is derived from the physical forces; therefore all chemical and physical phenomena observed in the universe are caused by and due to the operations of the physical forces, and matter, of whatever state or condition it may be in, is but the vehicle through or by which the physical forces operate to produce the phenomena.
There are but two physical forces, i.e., the force of attraction and the force of caloric. The force of attraction is inherent in the matter, and tends to draw the particles together and hold them in a state of rest. The force of caloric accompanies the matter and tends to push the particles outward into a state of activity.
The force of attraction being inherent, it abides in the matter continuously and can neither be increased nor diminished; it, however, is present in different elementary bodies in different degrees, and in compound bodies relative to the elements of which they are composed.",-2.115730196,0.509237095
268780694,,,"I will tell you what stopped him. While the ducklings were swimming away for dear life, the old mother-duck came sailing boldly up, with her great yellow beak, and faced Master Carlo.
She looked like a sloop-of-war all ready for action. Carlo was a brave dog; but he was afraid of her, for all that. So he stood still and barked.
Madam Duck did not mind his noise in the least. She quacked at him fiercely. This is what she meant to say: ""Look here, my young friend, you are a dog, and I am a duck. You are at home on the land, but I am at home on the water. Bark as much as you please, but, if you know what is good for your health, keep out of this pond, and let my ducklings alone.""
""Do you hear that, Carlo?"" said Jane. ""Now don't stop to answer, but come with me like a good dog, and we will have a run in the woods.""
And then Carlo gave up his chase of the ducks, and went quietly where Jane led him.",-0.623942733,0.452161673
2c9bcf259,,,"After breakfast she would go into the field where the hay was making, and help with her own little rake to toss and spread it. But at eleven o'clock her mother would call her in, put on her cool night-dress, and lay her in her crib for a nap, and by that time the little girl was usually tired enough to be glad to go to sleep.
But one day she was having such a nice time with some little cousins who had come to play with her, that, when her mother called her in for her nap, she said, ""Oh, please, mamma, don't make me go to sleep today; I'm not a bit sleepy. See how wide open my eyes are!""
Her mother laughed and said, ""Well, darling, we'll try it this once, but I'm afraid you will be tired before night.""
""Oh, no! mamma, I shall not be tired, I know, because I am having such a good time.""",0.794407859,0.556934542
1b5965664,,,"His is a little English girl. Her name is Mildred; but she is usually called Milly. She has always lived in a fine old house, with lovely grounds about it, not far from London. But now she is going, with her father and mother, to India.
She thinks it will be very nice to be travelling so far away with them; but she is sorry to leave her kind grandmother, and all her aunts and cousins. She could not help crying when she said good-by to them.
""I cannot go without my Jip,"" she said to her mother the day before leaving.
""Oh, no, darling!"" said her mother. ""I wouldn't think of leaving the little dog behind. He will be a fine play-fellow for you on board the ship.""
So she has Jip cuddled close in her arms, you see. It is late in November, and the weather is cold. But Milly has plenty of warm fur wraps to protect her and her pet too.",0.259716548,0.485864783
8e109655a,,,"Usurpations of the Federal Government have been presented, not in a spirit of hostility, but as a warning to the people against the dangers by which their liberties are beset. When the war ceased, the pretext on which it had been waged could no longer be alleged. The emancipation proclamation of Mr. Lincoln, which, when it was issued, he humorously admitted to be a nullity, had acquired validity by the action of the highest authority known to our institutions—the people assembled in their several State Conventions. The soldiers of the Confederacy had laid down their arms, had in good faith pledged themselves to abstain from further hostile operations, and had peacefully dispersed to their homes; there could not, then, have been further dread of them by the Government of the United States. The plea of necessity could, therefore, no longer exist for hostile demonstration against the people and States of the deceased Confederacy. Did vengeance, which stops at the grave, subside? Did real peace and the restoration of the States to their former rights and positions follow, as was promised on the restoration of the Union?",-2.358667038,0.498395156
63570e293,,,"One fine summer day a very hungry fox sallied out in search of his dinner. After a while his eye rested on a young rooster, which he thought would make a very good meal: so he lay down under a wall and hid himself in the high grass, intending to wait until the rooster got near enough, and then to spring on him, and carry him off.
Suddenly, however, the rooster saw him and flew, in a great fright, to the top of the wall.
The fox could not get him there, and he knew it: so he came out from his hiding-place, and addressed the rooster thus: ""Dear me!"" he cried, ""how handsomely you are dressed! I came to invite your magnificence to a grand christening feast. The duck and the goose have promised to come, and the turkey, though slightly ill, will try to come also.",0.168486273,0.511911202
2c21c73ae,,,"The sparrow looks saucily at him, saying, ""Ah, ha, Sir Hawk! You have scared me many a time with your sharp claws and hooked beak; but now I am a match for you. It was fine fun for you to kill little chickens. Now you see what comes of it.""
""Yes indeed,"" cries the turkey, ""he killed seven dear little chickens. How glad I am that he is caught at last! I'll give him a piece of my mind now, but he can't have any more chickens.""
""Ah!"" says the hawk, ""you talk very bravely; but, if I were let out of this cage, you would not stare at me much longer.""
The fowls walk slowly away without saying more. But the pert young sparrow bristles up, and dares the hawk to come out and fight him. It is very easy to be brave when there is no danger.",-0.639750290,0.483700501
b0a8df49f,,,"Their habits are quite peculiar. In summer they stay in the water most of the time, coming out only now and then to sun themselves on some log or branch. In the winter they bury themselves in the mud, or remain in a torpid state. When spring comes, they lay their eggs.
They live chiefly on bugs; but I have heard of one living a whole year without any thing to eat. They are very patient, and I have seen one try for hours to get over a wall that one would think he could never get over; and yet he would succeed.
I have a turtle now that will have a funny story to tell his friends, if he ever reaches his native home again. This is it: I once took him to school with me, and left him in a box, with the cover half open, on a table in the dressing-room. In about an hour I heard a suppressed laugh from one of the girls, and, looking up, I saw Mr. Turtle calmly walking into school. He wanted to learn something as well as the rest of us.",-0.655298703,0.469046579
b163bbf8c,,,"Jack and Fred sat on the steps, trying to think of something to do. They had spent their morning in digging wells and ditches in the sand; for it was vacation-time, and they were living down by the sea.
Just before dinner they had been in bathing. Since dinner they had been over in the fields, picking up long feathery grasses to put in mamma's vases. And now, what should they do next?
At last, Jack thought it would be fine fun to make a large kite, much larger than any they had ever seen. Fred said he would help; and off they ran to get sticks, tacks, paper, paste, and string, so as to have every thing ready.
When they could think of nothing else that was needed, they set to work. Jack cut and tacked the sticks together, just as the smaller ones were in his little old kite; while Fred cut the papers, and made the tail.",0.936082831,0.498200556
cf8dcfc05,,,"Bertie is a brave little boy: so he marches straight up to the door,—which stands open,—and looks out. Then he claps his chubby hands, and shouts, ""Oh! it was my uncle Frank under the table. I forgot he was such a funny man. Oh, uncle Frank! How can you get in the house and out of the house, and nobody see you?""
""Look down here at me!"" says a strange barking voice from the bottom of the steps. Bertie looks, and sees something that makes his eyes brighter than ever. It is a great, black, shaggy dog, hitched to such a nice little express-wagon. The harness fits its wearer as nicely as can be, and has silver rings and buckles. The reins are red, white, and blue. A neat whip lies across the seat of the wagon. On the sides of the wagon, in large gilt letters, are the words, ""City Express.""",-0.603442077,0.465079557
93eada7ed,,,"The first use of the alizarins for reds was for application of styles, that is colors containing at once the mordant and the coloring matter and fixed upon the cloth by the action of steam. Good steam-reds were easily obtained by using receipts originally designed for extracts of madder (mixtures of alizarin and purpurin). On the other hand, the first attempts at dyeing red grounds and red pieces were not successful. The custom of dyeing up to a brown with fleur and then lightening the shade by a succession of soapings and cleanings had much to do with this failure. Goods, mordanted with alumina and dyed with alizarin for reds up to saturation, never reach the brown tone given by fleur or garancin. This tone is due in great part to the presence of fawn colored matters, which the cleanings and soapings served to destroy or remove. The same operations have also another end--to transform the purpurin into its hydrate, which is brighter and more solid. The shade, in a word, loses in depth and gains in brightness.",-3.101642546,0.559066181
85b41606e,,,"As soon as the plate is dry, a positive cliché of the drawing to be reproduced is laid upon it, and the whole exposed to the sun for a minute, or to the electric light for three minutes. The reaction produced is the same as with the citrate of iron, but much quicker; the exposed parts are no longer hygroscopic, but in the parts protected by the lines of the drawing the sensitive coating has retained its stickiness, and will hold any powder that may be passed over it, thus producing a very clear image of the drawing. The coating being excessively thin, the little moisture it holds and the powder applied suffice to break its continuity, especially if the powder be slightly alkaline. If the rest of the surface were sufficiently resisting, the plate might be bitten at once; but light alone is not enough to produce complete impermeability: the action of heat must be combined with it. The plate is, therefore, placed on a grating, with wide openings, a large flame is applied underneath, and it is heated till the borders where the copper is bare show iridescent colors.",-3.543987406,0.609348470
09b161e42,,,"One day, when Sam was playing in the yard, his papa came driving home from town, with something tied in the bottom of the wagon. When he saw Sam, he stopped the horse and called, ""Sam, come here, I have something for you.""
Sam ran there as fast as he could, and—what do you think?—papa lifted two little goats out of the wagon, and put them down on the ground. One goat was black and one was white. Sam was so glad he did not know what to to do. He just jumped up and down with delight.
Then the dog Jack came running out to see the goats too; but he did not like them much. He barked at them as hard as he could; but the goats did not mind him at all.
Pretty soon mamma came to see what Sam had. When she saw the goats, she said, ""Why, papa, what will become of us if we have two goats on the place?"" But she was glad because Sam was glad; and Sam gave his papa about a hundred kisses to thank him for the goats.",1.052183905,0.601546764
6d24206e3,,,"On one side of his house there was a door that opened into a pen. The pen was in the orchard where the sweet apples grew. Sometimes in summer the apples would fall down from the trees into the pen; then piggy would pick them up and eat them. Sometimes they would strike him on his back when they fell; but he did not mind that; he was always glad to get them.
He had his bed of warm straw to sleep in at night, and every day he had as much as he wanted to eat. He had all a pig could wish for: so he was contented. One morning farmer Jackson brought a pailful of milk for piggy's breakfast. He poured the milk into the trough, and piggy made haste to come and eat it.
While he was eating, something hard and cold came into his mouth. He bit it, but found that it was not good: so he left it. He ate up all the milk. When it was gone, he saw a bright silver spoon in the bottom of the trough.",0.183285383,0.483116783
deeff2162,,,"""Inner!"" said grandma. ""What does that mean? Some new expression. I have no doubt, which I never before heard; but an old lady of eighty years can't be expected to keep up with the times. It's something dreadful, of course.""
But what was the old lady's surprise when the boys threw aside their blue jackets, and two of them began to throw the ""stone"" back and forth, one to the other; while the third boy stood between, striking at it as it flew through the air, and sometimes hitting it and sometimes not. There they staid all the afternoon doing the same thing.
""Why,"" said grandma, putting on her glasses, and looking more closely. ""I declare! they're only playing ball, after all. Well, I'm glad they're not so cruel as I thought them. They are such pretty little boys, and have such pretty red stockings too!""
""But,"" said she, after a long pause, ""there is still one thing that troubles me. Where is the 'old cat'?""",-0.533508899,0.472168015
6d91d7382,,,"The conditions of the problem were finally fulfilled to the satisfaction of all concerned, and especially to that of the public.
The hulls, navicular in form and having a flat bottom, are constructed of one-tenth inch iron plate and 40x40 angle iron. Their dimensions are: Length, 33 feet; breadth, 3¼ feet; and depth, 5 feet. The internal distance between the two shells is 7¼ feet. These hulls, having absolutely water-tight decks, are connected below by tie bars of flat iron, and above by vertical stays 1 foot in length, which serve to support the floor-planks of the deck and boilerplate flooring of the engine-room. The engine-room, which is 19½ feet long by 5 feet wide, is constructed of varnished pitch-pine, with movable side-shutters of teak. The roof, of thin iron plate, is provided with a ventilator to allow of the escape of hot air.",-2.836400575,0.561007642
b21da66b1,,,"The nature of the fuel required depends on the purpose for which the gas is used. If for heating boilers, furnaces, etc, coke or any kind of coal maybe used; but for gas engines or any application of the gas requiring great cleanliness and freedom from sulphur and ammonia it is best to use anthracite, as this does not yield condensable vapors, and is very free from impurities. Good qualities of this fuel contain over 90 per cent of carbon and so little sulphur that, for some purposes, purification is not necessary. For gas engines, etc., it is, however, better to pass the gas through some hydrated oxide of iron to remove the sulphureted hydrogen. The oxide can be used over and over again after exposure to the air, and the purifying is thus effected without smell or appreciable expense. Gas made by this process and with anthracite coal has no tar and no ammonia, and the small percentage of carbon dioxide present does not sensibly affect the heating power.",-1.561415394,0.474681227
2debecc63,,,"It is important to mention here the large proportion of resinous matter hemlock-tanned leather contains. This resin is a very beautiful red substance, which communicates its peculiar color to the leather.
We should mention here that in these calculations we assume that the hide is in a perfectly dry state, water being a changeable element which does not allow one to arrive at a precise result.
These figures show the enormous differences resulting from diverse methods of tanning. Hemlock, which threatens to flood the markets of Europe, distinguishes itself above all. The high results attributable to the large proportion of resin that the hide assimilates, explain in part the lowness of its price, which renders it so formidable a competitor. One is also surprised at the large return from sumac-tanned hides when it is remembered in how short a time the tanning was accomplished, which, in the present case, only occupied half an hour.
The figures show us that the greatest return is obtained by means of those tanning substances which are richest in resin. In short, hemlock, sumac, and pine, which give the greatest return, are those containing the largest amount of resin.",-2.913001967,0.534775359
44e81c99e,,,"Buckwheat may be made profitable upon a piece of rough or newly cleared ground: No other crop is so effective in mellowing rough, cloddy land. The seed in northern localities should be sown before July 12; otherwise early frosts may catch the crops. Grass and clover may sometimes be sown successfully with buckwheat.
The London News says: ""Of all poultry breeding, the rearing of the goose in favorable situations is said to be the least troublesome and most profitable. It is not surprising, therefore, that the trade has of late years been enormously developed. Geese will live, and, to a certain extent, thrive on the coarsest of grasses.""
When a cow has a depraved appetite, and chews coarse, indigestible things, or licks the ground, it indicates indigestion, and she should have some physic. Give one pint and a half of linseed oil, one pound of Epsom salts, and afterward give in some bran one ounce of salt and the same of ground ginger twice a week.
Asiatic breeds of fowl lay eggs from deep chocolate through every shade of coffee color, while the Spanish, Hamburg, and Italian breeds are known for the pure white of the eggshell.",-2.310508770,0.512182852
