ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
624,44,19,34,95616,1,0.3,3,78,0,0,0,1,0
975,63,38,54,90401,3,2.2,1,0,0,0,0,1,0
1450,63,37,109,90740,1,2.0,1,0,0,0,0,1,0
4795,56,30,29,94110,4,1.5,3,146,0,0,0,0,0
2037,46,19,19,94305,3,0.67,2,0,0,0,0,1,0
2182,45,15,32,94143,1,0.75,3,105,0,0,0,1,0
3003,37,13,95,90095,2,1.7,2,83,0,0,0,0,0
3292,53,28,38,94998,1,1.3,2,0,0,0,0,1,0
3624,28,3,45,91105,4,1.7,2,95,0,0,0,0,0
1071,36,9,40,90840,2,1.0,2,0,0,0,0,1,0
1038,35,11,40,93106,1,2.4,2,0,0,1,0,1,0
3916,38,13,91,92037,1,2.8,1,0,0,0,0,1,1
1686,40,16,89,90011,4,0.8,1,155,0,0,0,1,0
377,45,21,61,94304,3,0.7,1,0,0,0,0,0,0
945,41,15,22,90503,4,1.5,3,0,0,0,0,0,1
50,40,16,49,92373,1,1.8,1,0,0,0,0,0,1
2063,57,31,55,92521,3,2.5,1,219,0,0,1,1,1
2067,41,16,30,95814,2,1.4,2,0,0,0,0,0,1
4240,62,36,60,92182,3,2.2,3,0,0,0,0,1,0
1949,39,15,62,93955,4,2.4,1,86,0,0,0,0,0
824,35,9,45,90509,1,2.0,1,0,0,0,0,1,1
958,56,32,88,94309,2,0.3,1,0,0,0,0,1,0
1278,45,20,194,92110,2,8.8,1,428,0,0,0,0,0
825,39,15,72,94801,4,2.4,1,0,0,1,0,1,0
2519,61,37,50,95125,4,1.3,2,0,0,0,0,0,1
4151,46,20,72,92009,2,1.7,2,75,0,0,0,1,0
2356,56,31,74,94920,3,1.6,3,0,0,0,0,1,1
1455,51,25,148,90024,1,1.0,1,0,0,0,0,0,0
1297,30,6,80,92399,3,1.5,1,219,0,0,0,1,0
4755,57,33,93,94025,2,1.6,1,161,0,0,0,0,0
200,36,11,158,92152,1,5.1,3,0,1,0,1,1,1
2892,59,33,63,90044,1,1.6,1,0,0,0,0,1,1
3975,46,21,41,94305,1,0.5,3,0,0,0,0,0,0
3881,48,24,25,90024,4,0.5,2,0,0,0,0,0,0
4556,43,19,71,95054,3,0.3,3,179,0,0,0,0,0
2600,44,20,71,91006,4,2.0,3,0,0,0,0,0,1
115,39,14,39,92354,3,0.5,3,0,0,0,0,1,0
2091,50,25,79,95023,1,2.9,1,307,0,0,0,0,1
1145,49,24,91,95822,1,2.8,2,0,0,0,0,0,0
981,38,13,114,92697,1,1.0,3,0,0,0,0,1,1
401,36,10,179,94542,3,6.6,1,0,1,0,0,1,0
4072,30,6,25,94304,3,1.0,2,135,0,0,0,0,1
2478,40,14,179,90025,1,2.6,3,0,1,0,0,1,0
3592,58,32,73,94109,2,2.3,3,224,0,0,0,1,1
77,58,32,12,91320,3,0.3,3,0,0,0,0,0,0
1872,31,5,99,94065,4,1.8,2,268,0,0,0,0,0
1908,42,18,115,93711,1,0.3,1,0,0,0,0,0,0
759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0
1179,33,7,14,94025,1,0.4,2,98,0,0,0,1,0
2919,28,3,142,93727,1,0.8,1,0,0,0,0,1,0
4602,37,12,55,95630,1,2.5,3,0,0,0,0,1,0
3951,38,14,62,94143,1,1.5,3,255,0,0,0,1,0
523,36,11,72,91007,1,2.8,1,224,0,0,0,0,0
2062,63,38,159,93950,4,4.9,2,111,1,0,0,0,0
1628,46,20,82,91016,3,0.7,2,0,0,0,0,1,1
4978,40,15,54,90266,3,0.8,3,0,0,0,0,1,0
536,51,25,132,94143,1,0.3,1,0,0,0,0,1,0
3194,31,7,140,95616,1,4.0,1,0,0,0,0,0,1
227,24,-1,39,94085,2,1.7,2,0,0,0,0,0,0
2551,32,8,20,93106,1,0.5,3,102,0,0,0,1,0
916,53,28,184,94550,1,8.1,1,303,0,0,0,1,0
1927,30,6,41,90095,1,2.4,2,0,0,0,0,1,0
2202,41,16,111,92009,2,0.4,1,0,0,0,0,0,0
3753,55,30,82,93003,4,1.3,3,219,0,0,0,0,1
3139,36,11,103,93555,1,4.6,1,255,0,0,0,1,0
3795,52,27,39,92612,4,0.2,2,0,0,1,0,1,0
4595,53,27,31,91320,3,0.9,3,78,0,0,0,1,0
2172,35,11,42,93108,1,1.5,3,0,0,0,0,1,0
3654,52,27,32,92521,2,2.0,2,0,0,0,0,0,1
249,55,29,99,92121,2,1.4,1,264,0,0,0,1,1
2800,64,39,85,94720,4,3.4,2,200,0,0,0,1,0
3311,53,29,95,94720,4,1.0,2,0,0,0,0,1,1
3529,43,17,41,90210,3,2.2,2,0,0,0,0,1,0
2362,36,12,109,94928,3,0.5,3,0,1,1,1,1,0
1356,61,37,48,91910,1,0.8,1,158,0,0,0,1,0
2755,26,1,61,93943,4,2.2,1,119,0,0,0,0,0
1495,59,35,60,90089,1,0.0,2,0,0,0,0,1,1
645,52,27,33,92121,2,2.0,2,0,0,0,0,1,0
3965,43,18,78,94025,4,1.9,3,0,0,0,0,0,0
1125,38,12,29,94022,4,0.2,1,0,0,0,0,0,1
1849,35,10,30,95032,3,1.3,1,0,0,1,1,1,1
374,49,25,20,90291,4,1.0,1,111,0,0,0,1,1
1971,27,3,148,92780,1,1.5,1,397,0,0,0,1,1
4351,64,39,101,95134,4,3.4,2,0,0,0,0,0,1
3162,28,4,88,94024,1,5.4,1,0,0,0,0,1,0
27,40,16,83,95064,4,0.2,3,0,0,0,0,0,0
718,59,34,94,93940,3,0.5,1,0,0,0,0,0,1
2244,54,28,79,91342,3,1.7,2,150,0,0,0,1,1
20,55,28,21,94720,1,0.5,2,0,0,1,0,0,1
1983,58,33,18,94701,3,0.1,2,110,0,0,0,1,0
1812,28,3,11,94534,4,0.5,3,0,0,0,0,0,0
4397,30,5,14,95014,4,0.5,3,0,0,0,0,1,0
188,46,21,159,94305,3,1.9,3,315,1,0,0,1,0
2801,52,26,28,93907,2,0.7,2,90,0,0,0,1,1
4775,56,32,22,91768,1,1.2,3,0,0,0,0,1,1
3365,41,15,41,94143,2,2.4,2,105,0,0,0,0,0
930,55,30,22,92121,1,1.5,2,91,0,0,0,0,1
1723,26,2,72,92647,4,2.6,1,0,0,1,1,1,0
4284,58,32,62,91320,3,2.2,3,217,0,0,1,1,1
2680,57,32,43,92704,2,2.1,3,166,0,0,0,1,0
1425,29,3,92,94539,2,1.3,1,287,0,0,0,1,0
1218,44,20,122,94305,1,0.3,1,0,0,0,0,1,0
1840,28,2,43,95616,4,1.3,3,0,0,0,0,1,1
3045,41,16,15,94124,2,0.3,2,83,0,0,0,0,0
4118,39,14,18,92037,4,0.2,3,0,0,1,0,0,0
2790,27,3,34,90065,1,0.2,3,0,0,0,0,1,1
972,43,19,174,92028,3,1.7,3,231,1,0,1,1,1
2872,65,39,82,94131,4,2.4,3,252,0,0,0,1,0
1234,53,29,22,93943,2,0.4,1,0,0,0,0,1,0
856,59,33,113,92152,2,2.0,1,77,0,0,0,1,0
4111,66,41,59,95617,3,2.4,1,0,0,0,0,0,0
4866,50,24,133,90025,4,1.4,2,342,1,0,0,0,1
3885,27,1,112,91330,4,2.3,3,402,0,0,0,1,1
527,26,2,205,93106,1,6.33,1,271,0,0,0,0,1
711,43,17,59,94085,3,0.9,3,87,0,0,0,1,1
1056,31,6,62,95630,1,1.0,1,0,0,1,0,1,0
4607,44,20,199,94607,2,6.67,1,0,0,0,0,1,0
2162,52,28,38,94131,4,0.9,2,95,0,0,0,1,1
3841,56,31,35,95211,3,0.1,2,114,0,0,0,0,0
3480,31,6,64,94720,2,2.5,1,0,0,0,0,1,0
3557,35,11,30,94303,1,1.7,1,0,0,1,0,0,1
1198,48,23,8,92866,1,0.4,3,0,0,0,0,0,1
4210,35,9,21,91125,2,1.4,3,125,0,0,0,1,0
2963,23,-2,81,91711,2,1.8,2,0,0,0,0,0,0
1131,58,32,191,94402,1,2.9,1,0,0,0,0,0,0
4714,25,1,122,93022,2,0.2,1,0,0,0,0,1,0
3278,43,19,81,92121,2,3.2,1,0,0,0,0,1,0
2151,62,38,54,91320,1,0.8,1,0,0,1,0,0,1
588,50,24,94,93305,1,4.9,1,272,0,0,0,1,0
1625,28,2,31,90024,2,0.3,2,0,0,1,0,1,0
3496,32,8,44,91401,1,1.8,2,192,0,0,0,1,0
3273,35,9,85,92121,2,1.8,1,0,0,0,0,0,0
3294,44,20,62,94939,2,2.5,1,0,0,1,0,1,0
1288,42,18,54,94010,4,2.2,2,0,0,0,0,0,0
1035,49,23,84,90095,3,2.1,1,134,0,1,0,1,0
912,47,21,68,94538,4,2.6,3,0,0,0,0,0,0
625,33,6,54,92821,2,1.67,2,122,0,0,0,1,0
1128,35,9,58,91101,1,2.5,1,0,0,0,0,1,1
2695,45,19,85,94720,3,2.1,1,0,0,0,0,1,1
2319,60,34,23,94803,1,0.8,2,112,0,0,0,1,0
609,27,2,55,91910,4,1.7,2,0,0,0,0,1,0
4401,34,10,44,94143,1,1.33,1,0,0,0,0,1,0
314,34,9,41,93720,3,2.3,1,0,0,0,0,0,1
4054,35,11,90,94720,2,0.0,1,0,0,0,0,0,0
4677,39,13,68,91950,3,2.1,1,0,0,1,0,1,0
4654,34,10,155,92780,2,6.5,1,0,0,0,0,1,1
2335,45,21,69,90025,4,1.9,1,0,0,0,0,0,0
3471,57,31,175,90503,2,0.5,1,429,0,0,0,1,1
4420,42,17,85,93065,1,3.7,3,272,0,0,0,0,0
294,45,19,93,90095,4,2.6,3,0,0,0,0,0,0
991,34,10,81,94002,4,3.4,1,0,0,0,0,1,0
3296,42,16,141,94960,3,4.0,2,0,1,0,0,0,0
1501,54,28,74,95014,2,1.1,1,0,0,0,0,1,0
153,57,32,24,93117,1,1.3,1,0,0,0,0,1,1
2034,49,23,83,92126,1,0.3,1,0,0,0,0,1,1
3945,56,26,62,91320,3,1.4,3,0,0,0,0,1,0
4585,26,0,49,90089,3,2.4,2,0,0,0,0,0,0
3681,36,11,32,90064,3,1.3,1,0,0,0,0,0,0
44,39,15,45,95616,1,0.7,1,0,0,0,0,1,0
1139,30,6,83,93101,4,3.4,1,0,0,1,0,1,0
2026,47,20,79,94720,3,2.0,2,185,0,1,0,0,0
3108,41,17,55,92374,2,1.7,1,0,0,0,0,0,0
503,44,19,70,92833,1,0.1,2,0,0,0,0,0,0
3316,48,22,80,94720,3,1.1,1,0,0,0,0,0,0
622,41,17,114,91125,2,1.8,2,0,0,0,0,1,0
1474,65,35,23,91711,1,1.5,3,0,0,0,0,1,0
518,54,27,43,92834,3,1.0,2,169,0,0,0,0,0
2413,61,36,59,93118,4,1.7,1,148,0,0,0,0,0
2299,48,24,9,92630,4,0.5,2,0,0,0,0,0,1
3756,55,25,42,94115,3,1.0,3,0,0,0,0,1,0
4928,43,19,121,94720,1,0.7,2,0,1,0,1,1,1
433,43,17,91,91311,1,5.7,1,0,0,0,0,1,0
4051,53,26,14,94590,2,1.0,2,83,0,0,0,0,0
1362,50,26,38,95039,4,0.9,2,0,0,0,0,1,0
3369,45,18,163,94720,3,5.33,2,0,1,0,1,0,1
4241,39,14,161,95064,1,4.1,1,509,0,1,0,0,0
4957,39,13,59,94109,4,0.2,3,0,0,1,0,0,1
2405,41,15,75,95010,1,1.5,3,0,0,0,0,1,0
139,59,34,42,94928,3,1.5,1,0,0,1,1,0,1
781,32,7,42,92634,4,0.8,1,0,0,0,0,1,1
2564,39,13,94,90401,1,1.5,3,0,0,0,0,0,1
1365,44,19,69,92129,4,0.4,1,0,0,0,0,0,0
4348,58,33,22,90024,3,0.2,1,0,0,0,0,1,0
3261,55,30,84,95821,2,0.0,3,0,0,0,0,0,0
4074,51,27,19,92120,1,0.2,1,0,0,0,0,0,0
4536,42,18,39,96091,3,2.1,3,0,0,0,0,0,0
791,55,30,58,92028,4,0.9,1,0,0,0,0,1,1
1934,63,39,40,91311,4,1.2,2,0,0,0,0,1,0
3267,57,31,39,92821,1,2.2,3,0,0,0,0,1,1
2613,50,26,40,95138,4,1.1,2,131,0,0,0,0,0
4882,57,32,24,92346,2,0.2,3,140,0,0,0,1,0
3918,41,15,89,94608,3,0.1,1,292,0,0,0,1,0
3932,53,27,170,95003,1,1.0,1,0,0,0,0,1,0
1845,65,40,21,92717,3,0.1,3,0,0,0,0,0,1
1700,51,25,15,94720,4,0.6,3,0,0,0,0,0,1
1621,39,14,22,94035,2,0.3,2,0,0,0,0,1,0
94,60,34,64,94550,2,1.7,3,236,0,1,0,1,0
1124,46,20,91,92521,4,2.6,3,0,0,0,0,0,0
582,28,3,55,94521,4,2.2,1,0,0,0,0,1,1
3444,44,18,54,90639,1,2.8,1,202,0,0,0,0,0
192,51,25,29,90404,1,0.3,3,140,0,0,0,0,0
4226,43,18,204,91902,2,8.8,1,0,0,0,0,1,0
3020,58,33,39,94132,2,2.3,3,0,0,0,0,1,0
3700,46,22,83,94501,4,1.4,2,0,0,0,0,1,1
3535,34,10,61,95006,3,2.0,1,0,0,0,0,0,1
1104,38,14,49,90037,1,1.8,1,0,0,0,0,0,0
2454,43,19,60,94104,3,2.1,3,0,0,0,0,1,0
1818,36,11,9,94604,4,0.2,3,0,0,0,0,0,1
2688,52,27,135,93561,1,0.6,1,452,0,0,0,1,0
1843,53,29,93,95051,1,2.7,2,256,0,0,0,1,0
4437,60,35,33,90095,2,0.5,2,0,0,0,0,1,0
800,29,3,39,95051,4,2.1,3,0,0,0,0,1,0
3819,26,0,102,94305,4,2.3,3,0,0,0,0,0,0
2241,41,17,81,92868,4,0.2,3,167,0,1,0,0,0
4946,42,18,49,95351,2,1.7,1,106,0,0,0,0,1
1736,60,36,31,95051,3,0.4,2,0,0,0,0,1,1
3400,54,29,54,94720,2,2.1,3,97,0,0,0,0,0
1631,41,17,99,92096,2,1.8,2,0,0,0,0,1,1
611,52,28,81,94132,3,1.8,2,275,0,0,0,0,0
2051,41,15,29,94024,2,0.8,3,98,0,0,0,0,0
1855,52,25,41,95403,3,1.0,2,0,0,0,0,1,0
2259,59,33,93,91320,2,0.7,2,0,0,0,0,0,0
3767,59,35,108,90245,4,3.8,2,304,1,0,0,1,0
2048,63,38,134,90640,3,4.0,2,0,1,0,0,0,1
782,56,32,158,94588,3,3.7,3,0,1,0,0,1,0
4562,59,33,59,91365,3,1.4,3,0,0,0,0,0,0
2275,40,15,21,90034,2,0.0,3,0,0,0,0,1,0
4622,57,32,60,93407,3,1.7,1,0,0,1,1,1,1
664,46,20,49,90503,3,2.2,2,0,0,0,0,0,0
1201,36,12,22,92507,4,1.0,1,91,0,1,0,1,0
3391,29,3,73,94720,3,0.3,3,0,0,0,0,0,0
4040,34,9,104,92152,1,4.6,1,0,0,0,0,1,1
290,42,15,24,92121,3,1.0,2,0,0,0,0,1,1
1832,47,22,30,94118,4,0.4,2,115,0,0,0,1,1
4924,40,15,73,92029,3,3.0,1,0,0,0,0,1,1
204,58,34,65,95747,4,2.2,1,0,0,0,0,1,0
2665,54,29,154,95014,1,2.4,2,352,1,0,0,1,0
2817,50,26,128,92780,2,0.4,1,0,0,0,0,1,0
3146,34,10,114,94305,3,3.3,3,0,1,0,0,0,0
1130,30,4,73,94305,3,3.3,1,0,1,0,1,1,1
3511,38,11,69,92124,3,2.33,2,0,0,0,0,0,0
2139,36,11,40,93611,2,1.1,2,166,0,1,0,0,0
4059,39,15,65,92037,1,1.5,3,0,0,0,0,0,0
709,35,10,21,92182,3,1.3,1,115,0,0,0,0,0
4451,44,20,45,94111,2,2.5,1,0,0,0,0,1,0
2008,48,21,78,94010,3,2.0,2,0,0,0,0,1,1
1677,46,20,74,92821,4,2.6,3,104,0,0,0,1,0
599,56,31,11,92374,2,0.2,3,90,0,0,0,0,0
3268,59,35,21,95818,2,1.0,1,120,0,0,0,1,0
3183,58,33,60,94304,2,1.9,2,94,0,1,0,1,0
3446,37,13,38,94701,1,1.5,2,116,0,0,0,0,1
1327,32,5,63,90024,4,2.0,2,0,0,1,0,1,0
4653,38,12,184,91311,3,8.0,1,0,1,0,0,1,0
4416,60,35,65,90245,2,1.5,1,220,0,0,0,0,1
2116,57,31,30,95070,3,1.4,1,0,0,0,0,0,0
640,62,36,32,92646,2,0.2,3,0,0,0,0,1,1
2384,63,39,52,90033,2,1.1,1,0,0,0,0,1,1
1090,53,29,94,92103,4,1.0,2,0,0,0,0,1,0
1167,30,5,112,91711,4,5.0,2,0,1,0,0,0,1
4890,58,28,58,90073,3,2.0,3,0,0,0,0,1,0
2436,34,9,102,92115,4,2.2,2,0,0,0,0,1,0
873,32,7,44,90095,4,0.8,1,0,0,0,0,1,0
4591,58,34,151,94022,3,0.6,2,0,1,0,0,0,0
1673,48,23,173,94546,3,0.2,1,0,1,0,1,1,1
2209,64,40,92,91109,2,0.0,3,185,0,1,0,1,0
4114,28,2,41,93118,3,1.1,2,161,0,0,0,1,0
168,33,9,23,94305,3,0.9,3,0,0,0,0,1,1
3738,44,19,30,91423,1,0.5,3,0,0,0,0,1,0
2957,62,38,195,91125,4,5.2,3,522,1,0,1,1,1
24,44,18,43,91320,2,0.7,1,163,0,1,0,0,0
3963,29,5,31,93014,1,1.0,3,0,0,0,0,0,0
4332,61,37,158,94720,2,6.0,1,306,0,1,1,1,1
2942,60,35,122,92606,1,2.6,1,352,0,0,0,0,0
3914,45,20,62,92064,3,0.8,3,172,0,0,0,1,0
3321,50,25,114,92104,1,0.6,1,0,0,0,0,0,1
2282,57,32,31,95039,3,1.3,2,0,0,0,0,1,1
650,25,-1,82,92677,4,2.1,3,0,0,0,0,1,0
4208,37,11,51,93305,3,2.1,1,0,0,0,0,1,1
594,33,7,48,90025,4,2.2,2,0,0,0,0,1,0
2510,36,11,8,93401,4,0.2,3,81,0,0,0,0,1
4214,49,25,39,91125,3,1.9,2,0,0,0,0,0,0
4779,52,27,22,90755,4,0.8,1,0,0,0,0,1,1
2873,50,26,23,92630,1,0.3,1,0,0,0,0,0,0
2420,63,37,44,94550,2,1.0,3,0,0,0,0,1,0
2391,33,9,41,95814,3,2.0,1,108,0,0,0,1,0
208,34,10,71,94115,4,0.1,2,0,0,0,0,0,0
1633,31,5,93,95032,2,3.1,2,0,1,0,0,1,0
135,53,29,98,95035,3,1.8,2,0,0,0,0,0,0
859,45,19,19,94720,3,0.5,2,0,0,0,0,1,0
2513,58,32,111,90212,2,1.4,1,298,0,0,0,1,0
4604,37,12,179,91768,1,8.6,1,0,0,0,0,1,0
2670,43,18,10,91902,2,0.1,2,0,0,1,0,0,1
489,37,13,43,94122,3,2.8,1,0,0,0,0,1,0
3925,61,37,122,94609,2,6.0,1,0,0,0,0,1,0
3485,45,18,53,92104,3,2.5,2,112,0,0,0,0,0
3421,66,41,114,94305,1,0.8,3,0,0,0,0,1,1
3145,43,18,104,91711,3,1.0,1,0,0,0,0,1,0
2786,34,9,31,92521,4,1.1,3,85,0,1,1,1,1
4750,31,5,21,94115,3,1.0,1,0,0,0,0,1,0
4626,45,21,102,92037,4,4.7,2,81,1,0,0,0,0
4865,41,16,52,91311,2,2.2,3,0,0,0,0,1,0
940,56,32,8,93943,2,0.3,1,0,0,0,0,1,1
2465,60,36,32,92407,3,0.4,2,165,0,0,0,1,0
2930,32,6,22,94061,4,0.3,1,0,0,0,0,0,0
4682,27,3,68,95503,4,0.0,1,0,0,0,0,0,1
3301,62,38,43,92354,1,1.9,2,0,0,0,0,1,0
244,65,39,170,90095,3,7.9,3,99,1,0,1,1,0
4494,52,28,74,96064,1,2.6,2,0,0,0,0,1,1
1091,31,5,79,94720,4,2.2,2,0,0,0,0,0,0
4984,51,26,72,95370,1,2.9,1,0,0,0,0,0,0
2890,53,29,33,94591,3,1.9,2,144,0,0,0,0,0
4082,60,35,155,92521,1,1.5,3,0,1,0,0,0,1
1078,29,3,175,90095,3,3.3,3,329,1,0,0,1,0
58,56,31,131,95616,2,1.2,3,0,1,0,0,0,0
690,54,30,18,94591,1,0.3,1,0,0,1,1,1,0
587,39,14,101,94305,2,0.4,1,0,0,0,0,1,1
3313,47,22,190,94550,2,8.8,1,0,0,0,0,0,0
887,54,29,74,93907,3,2.0,2,0,0,0,0,0,0
3593,33,3,20,94704,1,0.67,3,0,0,0,0,0,0
68,53,23,45,95123,4,2.0,3,132,0,1,0,0,0
2570,35,10,139,90024,1,4.6,1,0,0,0,0,0,0
4558,33,9,30,95054,2,1.0,2,0,0,0,0,1,0
3099,41,16,21,92024,2,0.1,2,0,0,0,0,0,0
4481,55,30,145,92037,2,6.0,3,0,1,0,0,1,0
895,29,4,59,95064,4,2.2,1,232,0,0,0,1,1
4611,37,13,79,91330,1,3.6,2,104,0,0,0,1,0
2805,56,32,33,95014,3,1.5,1,0,0,0,0,0,0
3384,46,22,135,95135,3,4.1,1,213,1,0,0,1,0
1535,59,34,30,92084,1,1.3,1,0,0,0,0,1,1
217,27,3,125,95521,2,0.6,1,0,0,0,0,0,0
2591,46,20,152,95814,1,7.4,3,374,1,0,1,1,1
4672,39,14,104,95035,1,4.0,3,0,0,0,1,1,1
2643,54,29,81,92096,2,0.0,3,0,0,0,0,1,0
3897,48,24,224,93940,2,6.67,1,0,0,0,1,1,1
1678,34,10,42,92173,1,1.5,2,131,0,0,0,0,0
351,39,14,113,94301,1,1.0,3,0,0,1,0,1,0
2066,29,5,83,92354,3,1.5,1,0,0,0,0,1,1
2095,57,31,64,90024,3,2.5,1,208,0,0,0,0,1
4638,44,19,85,92054,4,1.9,3,0,0,0,0,1,1
4578,63,37,80,90401,2,1.7,3,0,0,0,0,1,1
4861,51,25,34,93106,3,0.6,2,128,0,0,0,1,0
3768,40,16,83,95819,4,2.67,1,0,0,0,0,1,1
4565,58,32,28,90095,2,0.3,1,148,0,0,0,0,0
1761,41,16,33,94309,4,0.0,2,0,0,0,0,1,0
1834,34,9,178,94303,1,0.8,3,0,1,0,0,0,0
1307,34,9,31,94115,4,1.1,3,0,0,0,0,1,1
238,62,38,83,92521,1,1.8,3,0,0,0,0,1,0
1421,30,4,40,91605,1,0.3,1,0,0,0,1,1,1
1853,32,6,54,94596,4,1.8,3,167,0,0,0,0,0
3983,24,0,119,94566,1,1.5,1,0,0,0,0,1,0
1744,50,24,32,94701,4,1.8,1,109,0,0,0,1,0
2028,38,12,179,94596,2,0.0,1,380,0,0,0,0,0
3222,40,16,44,93407,1,1.8,1,0,0,1,0,1,0
2430,33,7,58,95616,4,2.2,2,0,0,0,0,1,1
4842,59,35,40,92870,4,0.4,1,135,0,0,0,1,0
4261,57,31,52,94105,1,1.4,1,0,0,0,0,1,0
1991,32,8,29,92807,1,0.2,3,76,0,0,0,1,1
3597,44,20,88,94720,1,4.7,1,0,0,0,0,0,0
3526,59,34,13,96651,4,0.9,2,0,0,0,0,0,0
2971,54,30,121,95039,2,1.1,3,0,1,1,0,0,0
1318,55,30,40,95521,2,2.3,3,0,0,0,0,1,0
276,49,24,50,94706,4,1.8,3,0,0,1,0,0,0
660,63,39,79,93009,4,1.7,2,0,0,0,0,1,1
3113,56,32,65,92677,2,3.2,3,0,0,0,0,1,0
4360,38,12,58,95054,2,2.8,1,0,0,0,0,1,0
3021,44,20,151,95193,1,3.5,1,392,0,0,0,1,0
1256,27,1,80,95354,2,1.6,3,185,0,0,0,1,1
1483,60,35,8,94143,1,0.1,1,0,0,0,0,1,0
1496,52,28,178,92647,3,5.4,3,147,1,0,0,1,0
1497,36,12,18,91330,1,0.5,3,0,0,0,0,0,1
109,33,7,32,95136,1,0.6,3,166,0,0,0,1,0
3439,43,17,72,94806,1,2.8,1,271,0,0,0,1,0
2674,54,30,88,92647,4,1.0,2,122,0,0,0,1,0
501,59,33,34,92177,2,0.3,1,0,0,0,0,0,0
2642,29,5,133,90095,1,5.4,1,212,0,0,0,1,0
2109,56,32,85,94132,3,2.67,1,0,0,1,0,1,0
4806,30,6,160,90630,1,4.3,1,249,0,0,0,1,0
4194,62,37,31,95008,3,0.2,1,0,0,0,0,1,0
659,52,26,35,91711,3,0.9,3,0,0,0,0,0,0
2553,39,15,65,95822,1,1.5,3,0,0,0,0,0,0
357,56,30,24,94704,2,0.4,3,88,0,0,0,0,0
2022,46,20,103,91380,4,4.8,3,0,1,0,0,1,0
1095,50,24,44,94086,4,1.8,1,0,0,0,0,1,1
2345,65,40,20,94608,3,0.5,1,102,0,0,0,1,1
2324,31,7,113,94542,2,2.0,2,315,0,0,0,0,0
906,46,22,28,94720,1,1.0,1,84,0,0,0,1,1
3214,39,9,32,90212,3,2.0,3,116,0,0,0,1,0
2920,35,10,64,94542,3,2.3,1,0,0,0,1,1,1
1545,39,15,24,92123,1,1.0,1,116,0,0,0,1,1
1539,55,30,34,95820,4,0.1,3,157,0,0,0,1,0
1615,47,23,89,94920,1,2.6,2,0,0,1,1,1,1
386,35,9,40,93943,3,0.9,1,0,0,0,0,1,0
446,58,32,65,94590,3,2.2,3,0,0,0,0,1,0
1966,45,20,94,90095,3,0.5,3,0,0,0,0,1,0
1907,42,17,98,92866,2,0.4,1,275,0,0,0,1,0
1554,46,22,83,95616,3,0.7,1,0,0,0,0,0,0
3152,43,19,20,94110,3,0.5,1,0,0,0,0,0,0
564,51,27,12,94608,4,1.0,1,0,0,0,0,1,0
3829,31,6,44,95616,4,0.8,1,122,0,0,0,1,0
4936,59,33,81,94022,2,1.4,1,0,0,0,0,1,0
4713,25,0,14,94309,2,0.9,3,0,0,0,0,0,1
3427,31,5,115,90025,2,1.5,3,189,0,0,0,1,0
2975,42,18,52,95008,4,1.9,1,0,0,0,0,1,0
4987,32,6,78,95825,1,2.9,3,0,0,0,0,0,0
3833,62,38,158,90230,2,2.1,1,0,0,0,0,0,1
36,48,24,81,92647,3,0.7,1,0,0,0,0,0,0
2859,36,11,158,95054,2,7.8,1,114,0,0,0,1,1
1381,60,34,105,92103,2,1.4,1,0,0,0,0,1,0
2332,61,37,68,90245,4,2.3,3,0,0,0,0,0,0
428,32,7,35,92521,3,1.3,1,116,0,0,0,0,1
2567,30,5,42,94305,1,1.0,1,184,0,0,0,0,0
2301,66,41,70,93711,3,2.2,1,0,0,0,0,0,0
2730,58,34,63,90007,4,1.5,1,0,0,0,0,1,0
288,37,12,62,92110,3,0.7,2,0,0,0,0,0,1
3352,52,26,191,92121,1,1.7,1,0,0,0,0,1,0
3864,34,10,21,91770,4,0.7,2,0,0,0,0,1,0
2281,33,7,30,94920,2,2.0,3,132,0,0,0,0,0
3015,60,34,40,91311,1,2.5,3,166,0,0,0,1,0
3862,65,40,29,90025,1,1.5,2,0,0,0,0,0,0
1172,64,40,43,95014,1,1.9,2,0,0,0,0,1,0
4049,27,2,48,90049,2,1.6,3,119,0,1,0,1,0
4,35,9,100,94112,1,2.7,2,0,0,0,0,0,0
4676,35,11,32,91360,1,1.33,1,137,0,0,0,1,1
3237,44,14,19,94112,1,0.75,3,0,0,0,0,0,1
3652,49,23,140,90504,1,1.9,3,0,1,0,0,0,1
3907,61,35,60,90245,1,2.5,3,0,0,0,0,1,0
1115,32,8,39,95827,1,1.7,1,0,0,0,0,1,1
2289,35,11,72,94706,3,2.6,2,0,0,0,0,1,0
3289,56,30,140,94122,4,0.5,1,292,1,0,0,0,0
477,60,34,53,92717,1,0.8,2,0,0,1,0,0,1
4488,38,14,81,94583,1,3.6,2,0,0,0,0,1,1
460,35,10,200,91107,2,3.0,1,458,0,0,0,0,0
2983,59,33,111,95120,3,4.4,1,0,0,0,0,1,0
2153,62,38,30,94304,3,0.1,3,128,0,0,0,1,0
2595,48,23,79,94024,1,0.2,2,0,0,0,0,0,0
3228,31,7,18,94720,1,0.4,3,0,0,0,0,1,0
4281,42,18,135,95136,2,3.3,1,0,0,1,1,1,1
3554,41,16,155,95070,1,7.0,1,0,0,0,0,0,0
