Date,Open,High,Low,Close,Adj Close,Volume
2012-05-10,305.335541,306.944489,303.975616,305.684235,305.684235,3083200
2012-05-11,304.035400,306.127563,301.255829,301.484955,301.484955,4214400
2012-05-14,299.268280,303.113861,299.168640,300.872253,300.872253,3662400
2012-05-15,301.544739,306.351715,300.747711,304.413971,304.413971,4219900
2012-05-16,307.826202,313.873535,306.819977,313.290710,313.290710,9706300
2012-05-17,315.731567,317.734070,309.455078,310.361694,310.361694,6732700
2012-05-18,311.382874,315.029205,297.235901,299.078979,299.078979,11991700
2012-05-21,299.133759,306.695435,298.879730,305.908386,305.908386,6173800
2012-05-22,305.574646,305.758942,296.887207,299.278229,299.278229,6126600
2012-05-23,299.701630,303.661804,297.445099,303.592072,303.592072,6379900
2012-05-24,303.442627,304.817474,298.316833,300.702881,300.702881,3796600
2012-05-25,299.377869,299.741486,293.041595,294.660553,294.660553,7190500
2012-05-29,296.792542,298.446350,293.061523,296.060303,296.060303,5230900
2012-05-30,292.981842,294.844849,290.675476,293.016693,293.016693,3827600
2012-05-31,293.260773,293.898407,288.418945,289.345459,289.345459,5958800
2012-06-01,284.827393,285.255798,283.113831,284.423920,284.423920,6138700
2012-06-04,284.045319,289.161163,283.940735,288.214691,288.214691,4883500
2012-06-05,286.650574,287.985565,282.177338,284.139984,284.139984,4697200
2012-06-06,287.163635,289.898376,285.734009,289.200989,289.200989,4207200
2012-06-07,292.702881,292.847351,287.547211,288.035370,288.035370,3530100
2012-06-08,286.849823,289.415192,286.217194,289.141235,289.141235,2831300
2012-06-11,291.014221,291.567139,282.286926,283.188538,283.188538,5342100
2012-06-12,283.821167,284.085175,278.247070,281.494873,281.494873,6472500
2012-06-13,279.811188,282.441345,278.296875,279.497375,279.497375,3923000
2012-06-14,279.601990,281.479950,277.220917,278.481171,278.481171,4707200
2012-06-15,279.123779,281.205963,277.504852,281.200989,281.200989,6024800
2012-06-18,280.259521,286.032867,278.580811,284.359161,284.359161,5012400
2012-06-19,285.724030,291.049072,285.489899,289.679199,289.679199,4167900
2012-06-20,288.822418,288.917053,285.684174,287.676727,287.676727,4710800
2012-06-21,288.837372,288.837372,280.812439,281.549683,281.549683,4037600
2012-06-22,282.939484,284.672974,281.853546,284.672974,284.672974,4472400
2012-06-25,282.605713,282.984314,277.634369,279.303101,279.303101,3174900
2012-06-26,280.329254,282.242096,278.695374,281.285675,281.285675,2710500
2012-06-27,282.790039,285.923279,281.953156,283.587036,283.587036,3397200
2012-06-28,281.893402,282.057770,277.564606,281.101349,281.101349,3856100
2012-06-29,286.406464,288.981812,285.031647,288.951935,288.951935,5057800
2012-07-02,289.823669,290.411469,287.173615,289.151184,289.151184,3323300
2012-07-03,288.922058,293.106354,287.920807,292.817444,292.817444,2387800
2012-07-05,293.280701,298.909607,293.171112,296.847351,296.847351,4709200
2012-07-06,295.118835,295.651825,290.321808,291.895905,291.895905,4339700
2012-07-09,291.382813,293.201019,289.539734,291.910858,291.910858,3443000
2012-07-10,293.993042,295.108856,288.289429,289.763885,289.763885,3860500
2012-07-11,287.073975,287.846069,281.415192,284.528503,284.528503,7024700
2012-07-12,282.501129,284.897125,279.995514,284.174835,284.174835,4636800
2012-07-13,285.006714,288.493652,283.213440,287.183563,287.183563,3966700
2012-07-16,287.108856,288.513580,284.822418,286.386566,286.386566,2936100
2012-07-17,288.135010,289.250824,283.138733,287.288177,287.288177,3372700
2012-07-18,287.412720,290.755188,286.989288,289.295654,289.295654,3107900
2012-07-19,291.975616,298.122559,291.905853,295.422668,295.422668,9384300
2012-07-20,303.243378,305.325562,297.973114,304.269531,304.269531,12975800
2012-07-23,299.118835,308.020477,298.007996,306.605774,306.605774,7150000
2012-07-24,306.351715,307.811249,301.041626,302.650604,302.650604,4033800
2012-07-25,303.024200,305.544739,301.554688,302.859802,302.859802,3659600
2012-07-26,306.351715,307.283234,303.876007,305.534790,305.534790,3382900
2012-07-27,308.289459,316.314362,307.597046,316.294464,316.294464,7125900
2012-07-30,316.837402,320.100189,313.574646,314.969421,314.969421,4389700
2012-07-31,312.956970,317.061584,312.937042,315.303162,315.303162,3745100
2012-08-01,317.460083,318.560944,314.511139,315.158722,315.158722,3702900
2012-08-02,311.587097,317.823730,310.541016,313.201050,313.201050,3970100
2012-08-03,318.805054,320.658081,316.882233,319.467560,319.467560,3808300
2012-08-06,318.610779,323.477539,318.416504,320.209778,320.209778,3578000
2012-08-07,319.696686,320.927094,317.046631,319.074036,319.074036,3978300
2012-08-08,318.331818,321.729095,318.057831,319.915863,319.915863,2654200
2012-08-09,321.051605,321.978149,319.562195,319.975647,319.975647,2148500
2012-08-10,318.102661,319.920868,316.877258,319.801300,319.801300,2879800
2012-08-13,322.501190,328.842407,322.132568,328.772675,328.772675,6560200
2012-08-14,328.394104,335.168701,328.269562,333.081543,333.081543,7350800
2012-08-15,333.888489,335.866089,330.810028,332.523621,332.523621,4839400
2012-08-16,332.508667,336.060364,332.294464,335.178680,335.178680,3448200
2012-08-17,335.801331,337.360504,334.595856,337.305695,337.305695,4371600
2012-08-20,336.488770,338.167480,335.074066,336.508698,336.508698,3529300
2012-08-21,335.298218,337.734100,329.848633,333.504944,333.504944,4461000
2012-08-22,332.443909,339.029236,332.105194,337.325623,337.325623,3832600
2012-08-23,335.876068,338.969452,334.247162,337.136322,337.136322,3581700
2012-08-24,336.538574,338.954529,335.781403,338.047913,338.047913,2863800
2012-08-27,330.257111,334.745300,328.389130,333.360474,333.360474,5246900
2012-08-28,331.258362,337.544800,331.128845,337.360504,337.360504,4132600
2012-08-29,337.420258,343.208557,336.812531,342.720398,342.720398,6002900
2012-08-30,340.842438,342.411560,338.820007,339.567230,339.567230,3265900
2012-08-31,340.722900,343.004333,338.750275,341.265839,341.265839,4270000
2012-09-04,340.996857,341.221008,335.492493,339.248413,339.248413,3793200
2012-09-05,338.730347,341.968231,338.301971,339.089020,339.089020,3429100
2012-09-06,341.699219,348.638214,341.086517,348.394135,348.394135,6109700
2012-09-07,348.693024,354.795135,347.532349,351.756531,351.756531,6490100
2012-09-10,353.554779,355.074097,347.891022,349.076569,349.076569,5139100
2012-09-11,347.676819,349.016785,344.209808,344.802582,344.802582,3761500
2012-09-12,343.417786,346.157532,339.168701,344.150055,344.150055,5304300
2012-09-13,345.250916,353.176208,343.980682,351.701721,351.701721,5337900
2012-09-14,353.475098,355.168732,352.184937,353.514954,353.514954,5256500
2012-09-17,352.732880,355.108978,351.183685,353.664368,353.664368,3027800
2012-09-18,352.568481,357.988159,352.070343,357.798889,357.798889,4149000
2012-09-19,357.410339,362.919678,356.867371,362.391663,362.391663,6219700
2012-09-20,360.882324,364.324432,359.263397,362.700500,362.700500,5836500
2012-09-21,364.737885,366.087799,363.696777,365.624542,365.624542,12765800
2012-09-24,364.135132,373.619568,363.761536,373.290802,373.290802,7154200
2012-09-25,375.118958,381.016846,372.434021,373.181213,373.181213,12162400
2012-09-26,373.524933,379.198669,369.116455,375.323212,375.323212,11388200
2012-09-27,378.556091,379.995697,374.421570,376.837524,376.837524,7891600
2012-09-28,375.666901,378.232300,374.172516,375.841248,375.841248,5587700
2012-10-01,378.107758,381.071655,376.693054,379.467651,379.467651,6359700
2012-10-02,381.171265,381.564789,373.734161,377.081604,377.081604,5601200
2012-10-03,376.448975,380.533661,374.695557,379.826324,379.826324,4433100
2012-10-04,379.950836,383.507507,378.282104,382.590942,382.590942,4926700
2012-10-05,383.915985,385.744141,381.076630,382.391693,382.391693,5492200
2012-10-08,379.079132,380.364288,375.666901,377.505005,377.505005,3931800
2012-10-09,378.416595,379.238525,369.878601,370.655701,370.655701,6028900
2012-10-10,369.544861,372.369263,367.766510,370.889801,370.889801,4095000
2012-10-11,375.044250,377.833801,373.744110,374.336884,374.336884,4785600
2012-10-12,374.521210,376.025574,370.660675,370.984467,370.984467,4826400
2012-10-15,369.584717,370.526184,363.985687,369.106506,369.106506,6060700
2012-10-16,368.683075,372.100281,366.854950,370.959564,370.959564,4131800
2012-10-17,370.585968,376.757813,368.747833,376.334412,376.334412,4602900
2012-10-18,376.359314,378.292053,336.737823,346.202362,346.202362,24977900
2012-10-19,351.472595,352.030518,334.745300,339.622009,339.622009,23050400
2012-10-22,339.233459,341.036713,333.599579,338.067841,338.067841,8141500
2012-10-23,334.750275,342.381683,334.745300,338.904694,338.904694,5855000
2012-10-24,342.117645,342.217285,336.374176,337.385406,337.385406,5011600
2012-10-25,338.730347,339.726624,335.497467,337.614532,337.614532,4820100
2012-10-26,336.986877,340.239685,334.346771,336.314423,336.314423,3916200
2012-10-31,338.660614,339.228485,336.239685,338.879791,338.879791,3085400
2012-11-01,338.481293,344.160004,338.092743,342.511169,342.511169,4115500
2012-11-02,346.097748,346.476318,342.401581,342.675568,342.675568,4666100
2012-11-05,340.971954,342.147552,336.518646,340.204834,340.204834,3283900
2012-11-06,341.460114,341.968231,337.509918,339.587158,339.587158,3177300
2012-11-07,336.239685,337.848663,332.000580,332.314392,332.314392,4481200
2012-11-08,333.848663,334.491241,324.399078,324.927094,324.927094,5213300
2012-11-09,326.102692,332.922119,323.935822,330.277039,330.277039,6251500
2012-11-12,330.635681,333.649414,329.201080,331.706696,331.706696,2822300
2012-11-13,330.262085,332.553497,327.886017,328.294464,328.294464,3200200
2012-11-14,329.096466,329.853638,324.035431,325.056610,325.056610,3349200
2012-11-15,323.786377,328.767700,320.747772,322.421478,322.421478,3711500
2012-11-16,321.788849,325.290741,316.812500,322.381622,322.381622,6902000
2012-11-19,326.625732,333.211029,326.541046,332.857361,332.857361,4754100
2012-11-20,333.504944,337.734100,331.044159,333.734070,333.734070,4192900
2012-11-21,333.245911,333.649414,328.966949,331.691742,331.691742,4240200
2012-11-23,333.734070,333.749023,331.806305,332.737823,332.737823,1851800
2012-11-26,331.975677,332.254639,328.279541,329.340546,329.340546,4425700
2012-11-27,328.852386,336.239685,327.771423,334.102692,334.102692,5036100
2012-11-28,332.757751,341.176178,330.705444,340.558502,340.558502,6106700
2012-11-29,342.605835,345.654388,339.726624,344.653168,344.653168,5573700
2012-11-30,344.364227,348.304474,341.564728,347.881042,347.881042,6350800
2012-12-03,349.808838,351.627014,345.759003,346.326874,346.326874,4401300
2012-12-04,346.202362,346.456390,341.569702,344.224762,344.224762,3998200
2012-12-05,344.782684,345.953278,339.890991,342.625763,342.625763,3738700
2012-12-06,342.511169,346.506195,340.976929,344.274567,344.274567,2935500
2012-12-07,346.202362,347.138824,339.935852,340.827484,340.827484,3852900
2012-12-10,341.415283,344.533600,340.618286,341.430237,341.430237,2743600
2012-12-11,343.711670,349.649414,342.575928,347.138824,347.138824,5395200
2012-12-12,348.309448,350.441467,345.445190,347.477570,347.477570,4870100
2012-12-13,356.623291,356.897247,348.468842,350.037964,350.037964,6915500
2012-12-14,348.279572,352.588409,347.910950,349.669342,349.669342,4276100
2012-12-17,351.432739,359.612091,350.695496,359.044220,359.044220,6093400
2012-12-18,356.962006,363.188690,356.189911,359.188660,359.188660,6032300
2012-12-19,359.009338,360.150055,357.001862,358.710480,358.710480,3851500
2012-12-20,360.279572,360.971985,357.146332,359.831268,359.831268,3326400
2012-12-21,355.651917,358.067871,353.933380,356.478821,356.478821,7078300
2012-12-24,355.920929,356.254669,352.414063,353.425262,353.425262,1688000
2012-12-26,352.712952,355.108978,349.893524,353.111450,353.111450,2373500
2012-12-27,352.249695,353.096497,348.000610,351.826263,351.826263,3307000
2012-12-28,349.534851,352.135101,348.697998,348.697998,348.697998,2814500
2012-12-31,348.693024,353.958282,346.700470,352.369232,352.369232,4009600
2013-01-02,358.366760,362.142609,356.937103,360.274597,360.274597,5101500
2013-01-03,361.111481,364.598389,359.014313,360.483826,360.483826,4653700
2013-01-04,363.308228,369.350586,362.481323,367.607117,367.607117,5547600
2013-01-07,366.351837,368.309479,363.925903,366.003143,366.003143,3323800
2013-01-08,366.396667,366.775238,360.862396,365.280823,365.280823,3364700
2013-01-09,364.767761,367.796417,362.939606,367.681824,367.681824,4064500
2013-01-10,370.028046,371.108978,365.380463,369.355560,369.355560,3685000
2013-01-11,369.614594,369.828796,366.775238,368.613342,368.613342,2579900
2013-01-14,367.123932,369.714233,359.826294,360.274597,360.274597,5749200
2013-01-15,358.321930,366.127655,354.720428,361.111481,361.111481,7884700
2013-01-16,359.851196,360.817566,355.502502,356.259644,356.259644,4061900
2013-01-17,357.514954,358.476349,354.182434,354.331879,354.331879,4439500
2013-01-18,353.853668,355.054169,349.355530,350.939606,350.939606,6477700
2013-01-22,351.014313,351.353027,346.461365,350.122650,350.122650,7613100
2013-01-23,366.620819,373.101532,366.521179,369.365540,369.365540,11862400
2013-01-24,369.236023,377.001892,368.872375,375.696808,375.696808,6790600
2013-01-25,373.983215,377.823822,373.724182,375.427795,375.427795,4468400
2013-01-28,374.476379,376.389191,372.548584,373.963287,373.963287,3266300
2013-01-29,371.980713,377.061676,371.876129,375.432800,375.432800,3507200
2013-01-30,375.462677,379.054199,375.049225,375.507507,375.507507,3478900
2013-01-31,373.853699,377.395416,373.724182,376.434021,376.434021,3280500
2013-02-01,377.684357,386.850006,377.634521,386.351868,386.351868,7520100
2013-02-04,382.411621,383.796448,377.719208,378.092804,378.092804,6103700
2013-02-05,379.143890,384.115234,378.316986,381.440277,381.440277,3755300
2013-02-06,378.117737,385.036774,377.833801,383.647003,383.647003,4171700
2013-02-07,383.412872,387.950867,381.320709,385.529938,385.529938,5701600
2013-02-08,388.608398,391.866180,388.324463,391.218628,391.218628,6062700
2013-02-11,387.746643,390.038055,385.430298,389.749115,389.749115,4351800
2013-02-12,389.415375,392.478882,388.229828,388.892334,388.892334,3731900
2013-02-13,388.608398,391.208649,388.528687,389.968292,389.968292,2405200
2013-02-14,388.409149,392.897339,387.432800,392.439056,392.439056,3483500
2013-02-15,392.229828,395.148895,392.065430,394.964569,394.964569,5480000
2013-02-19,396.508789,401.993225,396.155121,401.918518,401.918518,5885500
2013-02-20,401.146393,402.974548,394.416626,394.750366,394.750366,5549000
2013-02-21,397.510040,401.221130,394.132690,396.279633,396.279633,7039000
2013-02-22,398.137695,399.128967,395.417877,398.361847,398.361847,4123100
2013-02-25,399.652008,402.695587,393.769043,393.908539,393.908539,4625000
2013-02-26,396.015625,396.488861,390.735413,393.589722,393.589722,4421500
2013-02-27,395.916016,400.872437,394.077911,398.396698,398.396698,4067300
2013-02-28,399.054260,401.988251,399.019379,399.104065,399.104065,4548500
2013-03-01,397.410400,402.062958,396.588501,401.589752,401.589752,4367000
2013-03-04,401.146393,409.883667,400.996979,409.216156,409.216156,5571900
2013-03-05,412.917297,418.506348,412.902344,417.734222,417.734222,8118400
2013-03-06,418.944702,420.424133,412.857513,414.137695,414.137695,5767400
2013-03-07,415.472717,416.747925,413.241058,414.745422,414.745422,4120700
2013-03-08,415.691895,415.901093,410.984528,414.207458,414.207458,5845600
2013-03-11,414.292145,418.282166,414.197479,415.851288,415.851288,3201200
2013-03-12,413.803955,414.391754,410.297119,412.259735,412.259735,4031600
2013-03-13,412.404205,413.794006,409.619659,411.114044,411.114044,3294800
2013-03-14,411.950897,411.950897,407.168823,409.236084,409.236084,3314700
2013-03-15,407.721771,408.618408,405.151398,405.629608,405.629608,6222500
2013-03-18,400.996979,404.862488,399.238556,402.386749,402.386749,3690300
2013-03-19,404.105316,408.095367,401.719269,404.145172,404.145172,4212000
2013-03-20,406.889862,407.228607,404.204926,405.833832,405.833832,2938500
2013-03-21,404.130219,406.934723,403.412903,404.115265,404.115265,2966200
2013-03-22,405.848785,406.097839,403.308289,403.642059,403.642059,2987400
2013-03-25,404.688141,408.085388,401.903564,403.308289,403.308289,3436800
2013-03-26,405.231110,405.480164,402.386749,404.693115,404.693115,2392600
2013-03-27,401.833832,401.993225,399.168823,399.831329,399.831329,4342500
2013-03-28,400.493866,401.181274,395.168823,395.612152,395.612152,4592600
2013-04-01,396.020630,399.627106,395.143890,399.099091,399.099091,3628100
2013-04-02,400.767822,405.893616,400.498840,405.001953,405.001953,4098200
2013-04-03,405.211182,405.579773,398.840057,401.594727,401.594727,3489900
2013-04-04,400.623352,401.370575,394.172546,396.050507,396.050507,4913400
2013-04-05,391.562317,392.025604,386.750366,390.062958,390.062958,6893400
2013-04-08,387.920990,388.319489,382.765289,385.978271,385.978271,5685300
2013-04-09,386.302032,390.411652,385.111511,387.373016,387.373016,4330700
2013-04-10,389.998199,394.695587,386.551117,393.614624,393.614624,3971900
2013-04-11,394.959595,395.069183,390.566071,393.719238,393.719238,4072500
2013-04-12,394.516266,394.571045,390.003174,393.549866,393.549866,3285500
2013-04-15,391.507538,397.011902,387.059204,389.505035,389.505035,4924500
2013-04-16,391.826324,396.513763,390.496338,395.203674,395.203674,3496900
2013-04-17,391.906036,393.943390,387.597198,389.818878,389.818878,4089100
2013-04-18,391.208649,391.432800,379.208618,381.524963,381.524963,6669800
2013-04-19,383.143890,400.219879,381.699310,398.441528,398.441528,11649800
2013-04-22,398.805176,400.478912,386.052979,398.561096,398.561096,5788300
2013-04-23,399.004425,406.227356,398.685638,402.441559,402.441559,4601600
2013-04-24,402.546173,407.472687,402.491364,405.206177,405.206177,3671800
2013-04-25,406.600952,406.710541,402.307068,403.039307,403.039307,3999200
2013-04-26,402.292114,402.361847,396.802673,399.213654,399.213654,4993900
2013-04-29,400.125244,409.813904,400.000702,408.000702,408.000702,4618800
2013-04-30,407.970825,412.274689,407.313293,410.745422,410.745422,4630600
2013-05-01,410.092865,410.820160,406.655762,408.683167,408.683167,2920800
2013-05-02,408.518768,415.716797,407.995728,413.256012,413.256012,4051600
2013-05-03,416.917297,421.818909,416.439087,421.280945,421.280945,5044000
2013-05-06,422.546204,429.315826,422.546204,429.166382,429.166382,4298500
2013-05-07,429.893646,430.322052,423.746704,427.014435,427.014435,3932600
2013-05-08,426.899872,435.308350,424.862518,435.183838,435.183838,4955000
2013-05-09,433.794037,438.187561,432.493896,434.112823,434.112823,4417600
2013-05-10,436.020691,438.625916,434.451569,438.471497,438.471497,3809500
2013-05-13,437.804016,439.587311,435.059296,437.126556,437.126556,2907700
2013-05-14,437.111603,442.685699,436.932281,441.893677,441.893677,3170300
2013-05-15,446.078003,456.479004,445.340759,456.234924,456.234924,8001600
2013-05-16,457.784119,458.272278,449.320831,450.247375,450.247375,6443200
2013-05-17,453.310883,455.039398,448.578613,452.892456,452.892456,5604800
2013-05-20,450.810242,458.581116,450.810242,452.568665,452.568665,4562300
2013-05-21,452.314606,454.127808,447.129059,451.791565,451.791565,3980700
2013-05-22,449.594818,452.957214,441.784088,443.049347,443.049347,5140300
2013-05-23,436.862518,443.318329,435.368134,439.746735,439.746735,4567200
2013-05-24,435.995789,437.769135,433.878723,435.029388,435.029388,4610700
2013-05-28,440.100403,444.404266,438.556183,438.989563,438.989563,4531900
2013-05-29,436.219940,437.355682,430.531250,432.533752,432.533752,4041800
2013-05-30,433.335754,437.808990,431.587311,433.754181,433.754181,4257200
2013-05-31,432.439117,436.862518,432.140228,433.983337,433.983337,3953500
2013-06-03,434.869995,435.353180,425.913574,432.195038,432.195038,4969900
2013-06-04,432.304626,433.669495,425.440338,427.945953,427.945953,3751100
2013-06-05,429.644592,433.101624,426.964630,428.244843,428.244843,4229300
2013-06-06,430.536255,431.547455,422.028137,430.705597,430.705597,5177400
2013-06-07,433.584808,438.356934,431.044342,438.222443,438.222443,5369200
2013-06-10,439.403015,443.836395,438.401764,443.447845,443.447845,4693000
2013-06-11,440.334503,441.843872,438.117828,438.262299,438.262299,3528300
2013-06-12,441.076721,441.345734,433.201263,434.361908,434.361908,4426100
2013-06-13,432.867493,438.187561,431.134003,436.862518,436.862518,4155200
2013-06-14,438.406738,440.698151,435.432892,435.886200,435.886200,4506700
2013-06-17,437.973358,443.054321,437.500153,441.470276,441.470276,4308500
2013-06-18,442.665771,448.817719,442.516327,448.628418,448.628418,4350000
2013-06-19,449.002045,453.719360,447.074249,448.658325,448.658325,5853600
2013-06-20,445.325806,448.817719,440.005737,440.718079,440.718079,6769200
2013-06-21,442.511353,443.278473,434.904877,438.820190,438.820190,7994300
2013-06-24,434.312103,436.523804,430.013214,433.270996,433.270996,6056300
2013-06-25,436.992035,438.197540,430.640839,431.482697,431.482697,5125500
2013-06-26,435.243591,437.360657,433.659546,435.193787,435.193787,3676400
2013-06-27,437.759186,440.693176,436.688171,436.897400,436.897400,3867300
2013-06-28,435.816467,439.273499,435.462769,438.541229,438.541229,4716100
2013-07-01,441.569885,444.374390,440.847595,442.282227,442.282227,3462400
2013-07-02,443.437897,443.836395,436.997040,439.507629,439.507629,3797000
2013-07-03,438.307129,442.924805,437.609741,441.559937,441.559937,2101700
2013-07-05,443.343231,446.033173,442.013214,445.076752,445.076752,3416500
2013-07-08,447.926056,451.442871,446.865051,450.855072,450.855072,3953700
2013-07-09,453.799042,454.770416,447.313354,450.929810,450.929810,3973500
2013-07-10,450.038147,453.868774,448.508881,451.303406,451.303406,3429500
2013-07-11,454.795319,458.685730,452.563690,458.401794,458.401794,5187700
2013-07-12,458.282257,459.776642,455.911133,459.776642,459.776642,5155600
2013-07-15,460.424225,462.267303,456.469055,460.618500,460.618500,3935600
2013-07-16,461.833923,462.252350,455.243622,458.087982,458.087982,3980700
2013-07-17,458.780365,461.699432,456.439148,457.559967,457.559967,3023400
2013-07-18,457.779144,458.282257,449.908630,453.639648,453.639648,7296100
2013-07-19,441.649597,449.789093,436.170135,446.625946,446.625946,14773700
2013-07-22,449.315857,454.630920,446.825195,453.649597,453.649597,5828100
2013-07-23,453.649597,454.795319,448.105377,450.212494,450.212494,4106600
2013-07-24,451.936035,453.450348,448.668274,449.764160,449.764160,4172500
2013-07-25,445.266022,446.750458,441.385590,442.192566,442.192566,6024600
2013-07-26,441.838867,443.333282,439.353210,441.021942,441.021942,3568600
2013-07-29,440.797791,445.739258,438.800262,439.487701,439.487701,3797800
2013-07-30,441.076721,446.132782,438.790314,443.796539,443.796539,3524300
2013-07-31,444.827667,446.581116,441.435394,442.217468,442.217468,4363200
2013-08-01,445.828918,450.586090,445.828918,450.421722,450.421722,4292700
2013-08-02,450.033173,451.806519,448.728058,451.592316,451.592316,3440600
2013-08-05,451.004517,451.069275,447.921082,450.810242,450.810242,2629100
2013-08-06,450.655823,453.156464,446.192566,446.610992,446.610992,3023400
2013-08-07,445.848846,447.547485,442.884949,443.662048,443.662048,2768600
2013-08-08,446.072998,446.247345,440.992065,444.663300,444.663300,2987000
2013-08-09,443.617218,446.087952,443.338257,443.542480,443.542480,2657200
2013-08-12,441.794037,441.843872,439.178864,441.101654,441.101654,2764200
2013-08-13,441.759186,442.591064,436.464020,438.979584,438.979584,2850200
2013-08-14,437.544983,438.471497,431.960907,433.280945,433.280945,4179900
2013-08-15,430.605988,430.845093,427.398010,428.224915,428.224915,3752300
2013-08-16,429.031891,429.609711,426.670746,426.855042,426.855042,3362700
2013-08-19,427.253540,434.371857,427.124023,431.208710,431.208710,3635300
2013-08-20,432.553680,434.426666,430.157654,431.094147,431.094147,2475100
2013-08-21,433.699402,436.817688,431.632141,433.041840,433.041840,3527700
2013-08-22,434.720551,435.741730,433.500122,435.223663,435.223663,1746200
2013-08-23,437.275970,437.360657,433.251068,433.480225,433.480225,2162200
2013-08-26,433.375610,435.816467,431.407990,431.577332,431.577332,2112800
2013-08-27,428.204987,430.252319,422.366852,423.487671,423.487671,3481100
2013-08-28,423.537476,426.107849,422.302094,422.690643,422.690643,2669700
2013-08-29,422.949677,428.583557,422.710571,426.117798,426.117798,2968000
2013-08-30,426.282196,427.417938,421.201233,421.868744,421.868744,3737100
2013-09-03,425.584808,431.477722,425.380554,428.583557,428.583557,4110400
2013-09-04,428.568634,435.119080,425.988281,434.187561,434.187561,4097600
2013-09-05,435.119080,438.297150,434.177582,438.137756,438.137756,2592100
2013-09-06,439.572388,440.239868,435.238617,438.147705,438.147705,3134800
2013-09-09,440.214966,443.213715,439.562408,442.366913,442.366913,2478300
2013-09-10,443.348236,444.334534,440.349457,442.675751,442.675751,2584700
2013-09-11,442.610992,446.810242,441.385590,446.421692,446.421692,3233200
2013-09-12,447.024445,447.273499,443.343231,444.862549,444.862549,2199100
2013-09-13,445.579865,446.167664,440.767883,442.875000,442.875000,2660600
2013-09-16,446.426697,446.825195,440.782837,442.222443,442.222443,2682900
2013-09-17,442.048096,442.536255,438.855072,441.400513,441.400513,2528200
2013-09-18,441.520081,450.297180,439.886200,449.973389,449.973389,3883800
2013-09-19,451.303406,451.303406,446.028168,447.517609,447.517609,3207600
2013-09-20,447.517609,450.376892,446.137756,449.868774,449.868774,8723000
2013-09-23,446.401764,449.111633,440.947235,441.594788,441.594788,3568000
2013-09-24,441.594788,443.388062,439.054321,441.764160,441.764160,2984600
2013-09-25,441.619690,441.619690,436.165161,436.977112,436.977112,3310200
2013-09-26,437.510101,439.726807,435.866272,437.445343,437.445343,2529200
2013-09-27,435.776611,437.121552,434.028168,436.558685,436.558685,2527000
2013-09-30,432.917328,438.775360,432.533752,436.319580,436.319580,3457600
2013-10-01,438.481476,442.177612,438.381836,441.843872,441.843872,3382100
2013-10-02,439.716827,443.019440,437.270996,442.337006,442.337006,3001700
2013-10-03,442.341980,445.380615,434.421692,436.409241,436.409241,4249800
2013-10-04,435.866272,437.116577,433.375610,434.546204,434.546204,2726100
2013-10-07,432.105377,435.363159,430.441589,431.253571,431.253571,2596800
2013-10-08,431.044342,431.373108,424.224915,425.241089,425.241089,3901800
2013-10-09,426.541229,429.714325,419.916046,426.332001,426.332001,5322400
2013-10-10,430.307098,432.792786,428.498871,432.498901,432.498901,4527400
2013-10-11,431.398010,435.109100,431.034363,434.366882,434.366882,2828300
2013-10-14,431.711853,436.488922,431.079224,436.419189,436.419189,2496400
2013-10-15,436.244843,441.161407,435.368134,439.358185,439.358185,3195600
2013-10-16,441.280975,447.487701,440.354431,447.338257,447.338257,4030200
2013-10-17,444.827667,446.775391,441.211243,442.735504,442.735504,8545000
2013-10-18,486.466614,505.834015,485.181427,503.816559,503.816559,23219400
2013-10-21,503.841492,507.597412,497.908722,499.776703,499.776703,7283700
2013-10-22,500.623535,504.608612,496.035736,501.619812,501.619812,4433700
2013-10-23,498.631012,515.442993,498.446686,513.779236,513.779236,5346300
2013-10-24,514.008362,518.342102,510.486572,510.860168,510.860168,4199700
2013-10-25,512.489075,512.489075,503.482819,505.704498,505.704498,4076100
2013-10-28,505.704498,509.804138,504.603607,505.604858,505.604858,2326000
2013-10-29,507.647217,516.533875,504.857666,516.185181,516.185181,3222000
2013-10-30,516.778015,516.817810,511.084320,513.286072,513.286072,2658000
2013-10-31,512.543884,518.815369,510.073120,513.365784,513.365784,3292200
2013-11-01,513.968506,516.065674,510.636017,511.602386,511.602386,2576100
2013-11-04,513.824036,514.257446,509.106750,511.139130,511.139130,2286000
2013-11-05,508.269867,513.898804,506.810364,508.852692,508.852692,2371500
2013-11-06,510.885071,511.582458,505.789185,509.465393,509.465393,1832600
2013-11-07,509.395660,510.053192,501.938599,502.093018,502.093018,3371700
2013-11-08,502.491547,507.348328,502.367004,506.117950,506.117950,2591100
2013-11-11,502.870117,506.068146,502.117950,503.408112,503.408112,2233500
2013-11-12,501.968506,506.880096,500.623535,504.000885,504.000885,2445200
2013-11-13,501.495270,514.496521,501.370728,514.307251,514.307251,3170500
2013-11-14,515.029541,517.933655,513.251221,515.682068,515.682068,2342100
2013-11-15,515.502747,517.061951,513.231262,514.850220,514.850220,2562100
2013-11-18,515.941101,522.411865,512.698303,513.848938,513.848938,3532500
2013-11-19,513.933655,515.442993,509.614838,510.685822,510.685822,2271600
2013-11-20,513.051941,514.750610,508.274872,509.246216,509.246216,1934500
2013-11-21,511.582458,517.216370,511.084320,515.104248,515.104248,2191700
2013-11-22,514.780457,516.150330,512.688293,514.018311,514.018311,2517700
